Keywords
Material1;Material2;Material3;Material4;Product;Object;Scenario;Method;Reference;Comment;Owner;IsPublic;ImportDate
Fabric;Foam;;;F1A-2-2;Upholstery for passenger seat, not vandalise protected;;ISO 5660;TRANSFEU;;TRANSFEU;1;2011-03-09 16:15:23
Scalars
Flux (kW/m2);tig (s);qmax (kw/m2);qtotal (MJ/m2);q180 (kw/m2);q300 (kw/m2);Sample mass (g);Mass loss (g);DHc (MJ/kg);Peak smoke production (m2/m2s);Total smoke produced (m2/m2);Specific extinction area (avg) (m2/kg);MARHE (kW/m2);Area exposed (m2);Observations;Test date (YYYY-MM-DD);Test identifier;Product thickness (mm);Thickness1 (mm);Thickness2 (mm);Thickness3 (mm);Thickness4 (mm);Product density (kg/m3);Density1 (kg/m3);Density2 (kg/m3);Density3 (kg/m3);Density4 (kg/m3);Product area weight (kg/m2);Area weight1 (kg/m2);Area weight2 (kg/m2);Area weight3 (kg/m2);Area weight4 (kg/m2)
50;23;313.55;85.02;;;41.47;38.97;19.32;;1541;;172.18;0.0088;Melting of the surface. Shrinkage. End flame at 904s.;2010-11-03;c_LSFIRE_F1A-2-2_50b;28.0;3;25;;;;;;;;;0.65;;;
VectorData
Time (s);HRR (kW/m2);Mass (g);SPR (m2/s)
873;11.20101697;3.801457214;0.334979148
875;10.84413111;3.803423236;0.345273234
877;10.44263477;3.785861955;0.326484904
879;10.30373339;3.715901884;0.283761591
881;10.3056021;3.713838175;0.262957586
883;10.04316984;3.700512676;0.222717812
885;10.19049226;3.679264369;0.199366839
887;10.40717652;3.6647789;0.199967435
889;10.15934725;3.670121271;0.217178589
891;10.25005656;3.678674509;0.231007197
893;10.17744383;3.663369108;0.274029379
895;10.44061621;3.602994663;0.304910848
897;10.37208929;3.66135878;0.320940111
899;9.917218304;3.760556692;0.345403061
901;9.890393614;3.616039912;0.375859625
903;10.09548293;3.627817362;0.366338503
905;10.05485959;3.661942234;0.339567624
907;10.03462299;3.637483594;0.306826565
909;10.02030742;3.459668814;0.276504993
911;10.1291314;3.586755096;0.236576791
913;10.05438825;3.549152985;0.206218269
915;10.05599537;3.614202004;0.200224194
917;10.07554466;3.545837491;0.199314077
919;10.02814676;3.654549499;0.198256863
921;9.85529318;3.60054928;0.194944516
923;9.765374243;3.587095666;0.215258667
925;9.709997313;3.494242086;0.239977445
927;9.691687473;3.480073167;0.263737227
929;9.86518349;3.615361973;0.296636813
931;9.734163973;3.485409132;0.337904955
933;9.946634464;3.492437808;0.360014605
935;9.699069833;3.494987285;0.370223734
937;9.426280552;3.577095804;0.364503016
939;9.587426614;3.44223191;0.327325507
941;9.880451769;3.380187707;0.289913329
943;9.560472142;3.457165779;0.238328599
945;9.415299637;3.322818079;0.197803159
947;9.815839285;3.467759772;0.21251109
949;9.660579179;3.304218004;0.234797527
951;10.10508822;3.434740954;0.243213962
953;10.08523999;3.344217988;0.298349079
955;10.05893351;3.443112163;0.331335534
957;10.01444837;3.376515095;0.344458695
959;9.841880359;3.380218135;0.342713784
961;9.896752733;3.342342714;0.343940936
963;9.732192814;3.338997326;0.307524494
965;10.22588264;3.345833297;0.285548614
967;9.632387429;2.895984137;0.248813003
969;9.76967962;3.318508097;0.212886084
971;9.491556865;3.072614926;0.195967974
973;9.753506786;3.32526026;0.212552046
975;9.687880088;3.177573182;0.221745198
977;9.576713591;3.240838208;0.24565726
979;9.745378887;3.297698582;0.307809509
981;9.70584768;3.297698582;0.339667902
983;9.993245759;3.088291325;0.342320124
985;9.693589597;3.092898639;0.378430526
987;9.787058209;3.063576456;0.400826779
989;9.784068191;3.139121247;0.364014558
991;9.716912371;3.399712342;0.343111377
